Date,Bag,Ballerinas,Belt,Bikini top,Blazer,Blouse,Bodysuit,Boots,Bra,Bracelet,Cap/peaked,Cardigan,Coat,Costumes,Dress,Dungarees,Earring,Earrings,Flat shoe,Flip flop,Garment Set,Gloves,Hair clip,Hair string,Hair ties,Hair/alice band,Hat/beanie,Hat/brim,Heeled sandals,Hoodie,Jacket,Jumpsuit/Playsuit,Kids Underwear top,Leggings/Tights,Necklace,Night gown,Nipple covers,Other accessories,Other shoe,Outdoor Waistcoat,Outdoor trousers,Polo shirt,Pumps,Pyjama bottom,Pyjama jumpsuit/playsuit,Pyjama set,Ring,Robe,Sandals,Sarong,Scarf,Shirt,Shorts,Skirt,Slippers,Sneakers,Socks,Sunglasses,Sweater,Swimsuit,Swimwear bottom,Swimwear set,T-shirt,Tailored Waistcoat,Tie,Top,Trousers,Umbrella,Underdress,Underwear Tights,Underwear body,Underwear bottom,Underwear set,Vest top,Wallet,Watch,Wedge
2020-06-11,212.0,87.0,262.0,2689.0,496.0,1652.0,287.0,50.0,2139.0,15.0,40.0,233.0,29.0,18.0,5250.0,29.0,292.0,36.0,43.0,22.0,28.0,1.0,98.0,101.0,110.0,142.0,31.0,41.0,124.0,421.0,526.0,315.0,4.0,883.0,193.0,48.0,8.0,130.0,16.0,1.0,3.0,209.0,21.0,66.0,2.0,181.0,57.0,33.0,275.0,84.0,68.0,1013.0,2722.0,1325.0,14.0,128.0,843.0,240.0,1147.0,555.0,2494.0,58.0,3574.0,0.0,6.0,2493.0,4903.0,9.0,10.0,74.0,117.0,1385.0,5.0,2455.0,5.0,8.0,87.0
2020-06-12,203.0,88.0,280.0,2612.0,403.0,1853.0,259.0,37.0,2046.0,11.0,44.0,220.0,26.0,19.0,5754.0,42.0,272.0,32.0,39.0,20.0,31.0,1.0,93.0,90.0,92.0,176.0,38.0,49.0,104.0,239.0,404.0,354.0,5.0,777.0,191.0,77.0,2.0,141.0,13.0,1.0,3.0,197.0,8.0,81.0,12.0,160.0,61.0,21.0,284.0,58.0,49.0,991.0,3172.0,1298.0,14.0,111.0,631.0,235.0,847.0,652.0,2391.0,48.0,3940.0,1.0,4.0,2377.0,4480.0,5.0,14.0,67.0,115.0,1337.0,5.0,2608.0,7.0,4.0,77.0
2020-06-13,209.0,71.0,299.0,2532.0,386.0,1913.0,235.0,30.0,1980.0,30.0,50.0,218.0,14.0,21.0,6588.0,39.0,272.0,39.0,43.0,27.0,46.0,1.0,122.0,95.0,93.0,185.0,53.0,52.0,92.0,197.0,375.0,362.0,5.0,767.0,207.0,40.0,4.0,154.0,20.0,0.0,2.0,247.0,13.0,86.0,9.0,154.0,24.0,22.0,286.0,66.0,57.0,1127.0,3982.0,1473.0,12.0,104.0,847.0,291.0,795.0,603.0,2403.0,32.0,4219.0,2.0,2.0,2424.0,4532.0,3.0,8.0,50.0,91.0,1379.0,4.0,2486.0,7.0,4.0,77.0
2020-06-14,150.0,61.0,148.0,1754.0,278.0,1317.0,123.0,45.0,1496.0,10.0,21.0,155.0,14.0,13.0,4421.0,40.0,128.0,10.0,37.0,21.0,18.0,3.0,72.0,33.0,45.0,87.0,30.0,16.0,97.0,189.0,287.0,242.0,4.0,511.0,78.0,51.0,2.0,68.0,11.0,2.0,3.0,196.0,4.0,58.0,3.0,129.0,22.0,25.0,212.0,55.0,53.0,714.0,2639.0,1056.0,9.0,104.0,566.0,164.0,540.0,415.0,1604.0,40.0,2880.0,4.0,4.0,1728.0,3608.0,9.0,7.0,60.0,71.0,932.0,0.0,1789.0,5.0,0.0,78.0
2020-06-15,151.0,74.0,252.0,2539.0,406.0,1707.0,224.0,45.0,2046.0,15.0,33.0,243.0,12.0,16.0,5447.0,45.0,236.0,35.0,28.0,15.0,30.0,1.0,63.0,46.0,67.0,96.0,12.0,31.0,138.0,188.0,339.0,251.0,5.0,680.0,113.0,76.0,2.0,85.0,20.0,3.0,8.0,192.0,20.0,71.0,8.0,170.0,43.0,21.0,255.0,82.0,55.0,907.0,2831.0,1301.0,14.0,105.0,547.0,213.0,659.0,629.0,2327.0,49.0,3319.0,1.0,1.0,2172.0,4452.0,2.0,8.0,46.0,117.0,1220.0,8.0,2445.0,1.0,1.0,75.0
2020-06-16,244.0,96.0,345.0,2765.0,566.0,2286.0,288.0,42.0,2724.0,22.0,28.0,243.0,23.0,24.0,6585.0,65.0,258.0,23.0,48.0,21.0,38.0,1.0,72.0,51.0,54.0,109.0,37.0,68.0,170.0,259.0,501.0,339.0,3.0,841.0,135.0,65.0,3.0,107.0,27.0,3.0,9.0,248.0,24.0,111.0,13.0,225.0,47.0,44.0,338.0,98.0,64.0,1197.0,3394.0,1690.0,17.0,123.0,641.0,267.0,845.0,682.0,2690.0,31.0,3995.0,1.0,1.0,2596.0,5662.0,8.0,11.0,84.0,142.0,1471.0,5.0,3038.0,6.0,8.0,122.0
2020-06-17,849.0,259.0,573.0,5073.0,1682.0,7319.0,613.0,114.0,6024.0,29.0,63.0,351.0,28.0,34.0,20374.0,100.0,324.0,23.0,372.0,213.0,38.0,5.0,72.0,76.0,83.0,186.0,54.0,103.0,863.0,281.0,958.0,1085.0,6.0,1321.0,202.0,202.0,3.0,176.0,69.0,10.0,11.0,519.0,67.0,153.0,13.0,271.0,56.0,31.0,1536.0,122.0,160.0,2510.0,6908.0,4696.0,44.0,361.0,941.0,364.0,1422.0,1469.0,4594.0,83.0,6235.0,3.0,8.0,5952.0,12293.0,9.0,28.0,77.0,442.0,3046.0,2.0,5237.0,20.0,9.0,443.0
2020-06-18,642.0,185.0,460.0,4363.0,1184.0,5057.0,494.0,113.0,4554.0,33.0,54.0,325.0,24.0,33.0,13958.0,93.0,332.0,44.0,249.0,126.0,51.0,2.0,113.0,77.0,93.0,186.0,49.0,76.0,561.0,273.0,694.0,726.0,6.0,1150.0,169.0,141.0,12.0,182.0,53.0,3.0,10.0,346.0,50.0,150.0,15.0,254.0,50.0,27.0,1036.0,101.0,114.0,1791.0,5164.0,3257.0,42.0,229.0,883.0,280.0,1170.0,1156.0,3905.0,54.0,5825.0,2.0,1.0,4645.0,9105.0,15.0,23.0,100.0,340.0,2351.0,5.0,4429.0,12.0,5.0,252.0
2020-06-19,545.0,179.0,439.0,4329.0,959.0,4032.0,397.0,61.0,4078.0,28.0,64.0,263.0,17.0,27.0,12171.0,79.0,390.0,37.0,169.0,81.0,59.0,1.0,98.0,112.0,114.0,205.0,48.0,82.0,490.0,258.0,575.0,696.0,9.0,1017.0,235.0,124.0,4.0,195.0,55.0,5.0,15.0,327.0,43.0,141.0,7.0,237.0,71.0,26.0,809.0,100.0,84.0,1612.0,5485.0,2842.0,29.0,222.0,975.0,267.0,1060.0,1069.0,3931.0,79.0,5733.0,0.0,1.0,4216.0,7790.0,8.0,36.0,89.0,207.0,2184.0,2.0,4168.0,8.0,4.0,204.0
2020-06-20,446.0,141.0,400.0,3433.0,672.0,3456.0,328.0,49.0,3322.0,33.0,61.0,251.0,13.0,17.0,9812.0,67.0,275.0,40.0,91.0,74.0,37.0,1.0,104.0,102.0,159.0,237.0,44.0,93.0,290.0,217.0,463.0,553.0,13.0,952.0,260.0,60.0,5.0,164.0,38.0,6.0,11.0,439.0,40.0,121.0,13.0,170.0,71.0,21.0,762.0,67.0,94.0,1724.0,5216.0,2401.0,26.0,193.0,1180.0,335.0,973.0,934.0,3278.0,50.0,5924.0,0.0,0.0,3522.0,6809.0,9.0,21.0,90.0,200.0,1803.0,0.0,3883.0,6.0,4.0,197.0
2020-06-21,402.0,120.0,274.0,3223.0,534.0,3080.0,205.0,58.0,2616.0,11.0,34.0,178.0,20.0,31.0,9615.0,55.0,178.0,20.0,109.0,91.0,15.0,4.0,58.0,46.0,36.0,91.0,29.0,49.0,307.0,176.0,344.0,574.0,5.0,688.0,106.0,60.0,2.0,132.0,31.0,6.0,14.0,293.0,24.0,53.0,2.0,97.0,23.0,5.0,644.0,91.0,98.0,1235.0,4223.0,2305.0,23.0,209.0,539.0,170.0,656.0,1159.0,3108.0,36.0,4181.0,1.0,2.0,2613.0,5866.0,0.0,18.0,72.0,166.0,1185.0,0.0,3190.0,6.0,4.0,195.0
2020-06-22,476.0,168.0,380.0,5716.0,573.0,3299.0,288.0,64.0,3479.0,18.0,58.0,218.0,16.0,30.0,12974.0,73.0,256.0,31.0,102.0,82.0,31.0,3.0,88.0,69.0,82.0,167.0,54.0,83.0,351.0,177.0,368.0,664.0,3.0,1033.0,167.0,97.0,3.0,179.0,46.0,6.0,14.0,273.0,31.0,103.0,11.0,180.0,45.0,20.0,868.0,142.0,99.0,1260.0,6085.0,2990.0,28.0,212.0,682.0,277.0,711.0,1475.0,5377.0,57.0,5446.0,1.0,4.0,3411.0,6378.0,4.0,19.0,72.0,170.0,1733.0,0.0,4610.0,10.0,1.0,188.0
2020-06-23,450.0,186.0,401.0,6020.0,563.0,3028.0,349.0,54.0,3417.0,24.0,69.0,214.0,8.0,29.0,12660.0,88.0,246.0,41.0,77.0,85.0,35.0,1.0,84.0,73.0,92.0,210.0,60.0,101.0,325.0,159.0,309.0,725.0,11.0,1084.0,157.0,114.0,4.0,209.0,37.0,3.0,9.0,287.0,32.0,94.0,7.0,167.0,57.0,30.0,802.0,139.0,78.0,1314.0,6694.0,3085.0,27.0,217.0,716.0,363.0,742.0,1398.0,5585.0,56.0,5678.0,1.0,6.0,3574.0,6017.0,1.0,14.0,80.0,162.0,1761.0,1.0,5371.0,9.0,6.0,208.0
2020-06-24,449.0,194.0,422.0,7776.0,574.0,3979.0,497.0,52.0,3683.0,26.0,70.0,209.0,15.0,30.0,19148.0,139.0,306.0,31.0,130.0,139.0,37.0,2.0,87.0,80.0,87.0,202.0,43.0,98.0,633.0,168.0,381.0,921.0,9.0,1035.0,194.0,166.0,5.0,195.0,81.0,8.0,2.0,409.0,52.0,102.0,15.0,300.0,53.0,49.0,1061.0,153.0,83.0,1788.0,9078.0,3894.0,27.0,293.0,938.0,399.0,739.0,1384.0,7050.0,81.0,6514.0,2.0,3.0,4370.0,7613.0,4.0,32.0,81.0,176.0,2040.0,4.0,6617.0,5.0,3.0,472.0
2020-06-25,443.0,212.0,359.0,7384.0,500.0,3289.0,505.0,52.0,3574.0,29.0,56.0,193.0,15.0,41.0,15361.0,133.0,346.0,25.0,114.0,144.0,28.0,0.0,119.0,95.0,95.0,220.0,32.0,92.0,496.0,121.0,384.0,896.0,15.0,1066.0,239.0,149.0,4.0,190.0,52.0,2.0,5.0,333.0,55.0,115.0,8.0,294.0,59.0,44.0,865.0,108.0,91.0,1568.0,7933.0,3440.0,21.0,229.0,821.0,381.0,638.0,1447.0,6777.0,61.0,6630.0,3.0,8.0,3712.0,6595.0,1.0,17.0,69.0,168.0,2144.0,4.0,6027.0,10.0,3.0,351.0
2020-06-26,401.0,149.0,333.0,6490.0,462.0,2942.0,463.0,54.0,3503.0,23.0,65.0,183.0,6.0,28.0,13014.0,93.0,322.0,27.0,101.0,118.0,36.0,2.0,94.0,117.0,111.0,213.0,45.0,87.0,372.0,148.0,325.0,745.0,6.0,969.0,209.0,114.0,9.0,192.0,65.0,6.0,5.0,328.0,35.0,102.0,8.0,231.0,42.0,42.0,612.0,97.0,100.0,1379.0,6670.0,2867.0,31.0,220.0,774.0,345.0,573.0,1168.0,6132.0,51.0,5762.0,5.0,8.0,3277.0,5651.0,4.0,14.0,63.0,151.0,1941.0,1.0,5220.0,7.0,6.0,282.0
2020-06-27,406.0,157.0,379.0,4308.0,544.0,3111.0,410.0,55.0,3813.0,25.0,59.0,289.0,18.0,21.0,11214.0,113.0,341.0,47.0,72.0,106.0,68.0,0.0,101.0,135.0,132.0,248.0,30.0,53.0,295.0,201.0,467.0,696.0,10.0,1145.0,255.0,200.0,9.0,161.0,54.0,3.0,4.0,485.0,52.0,137.0,15.0,233.0,56.0,45.0,461.0,69.0,87.0,1798.0,6048.0,2750.0,41.0,226.0,1138.0,324.0,867.0,862.0,4166.0,43.0,6672.0,5.0,4.0,3622.0,6428.0,15.0,20.0,73.0,178.0,2281.0,2.0,4873.0,6.0,4.0,253.0
2020-06-28,416.0,144.0,309.0,4060.0,587.0,2855.0,306.0,64.0,3041.0,21.0,26.0,217.0,18.0,31.0,9635.0,58.0,289.0,33.0,75.0,80.0,27.0,4.0,60.0,92.0,106.0,147.0,29.0,32.0,305.0,238.0,374.0,620.0,5.0,1032.0,161.0,123.0,1.0,127.0,33.0,5.0,8.0,416.0,62.0,123.0,4.0,177.0,41.0,43.0,362.0,51.0,83.0,1443.0,4439.0,2460.0,41.0,201.0,864.0,254.0,804.0,677.0,3608.0,25.0,5292.0,3.0,5.0,3025.0,6262.0,3.0,16.0,66.0,132.0,1874.0,0.0,3859.0,7.0,3.0,309.0
2020-06-29,295.0,105.0,292.0,3622.0,508.0,2203.0,268.0,51.0,2652.0,16.0,37.0,204.0,16.0,18.0,7604.0,69.0,270.0,29.0,62.0,69.0,46.0,3.0,75.0,89.0,88.0,137.0,33.0,42.0,257.0,232.0,334.0,558.0,1.0,842.0,170.0,107.0,7.0,142.0,32.0,2.0,8.0,189.0,39.0,140.0,7.0,172.0,59.0,39.0,318.0,60.0,71.0,1217.0,3148.0,1806.0,26.0,178.0,785.0,205.0,783.0,678.0,3191.0,21.0,4400.0,3.0,16.0,2644.0,5542.0,3.0,11.0,46.0,131.0,1622.0,1.0,3316.0,7.0,1.0,193.0
2020-06-30,386.0,122.0,334.0,3822.0,612.0,2495.0,346.0,47.0,3180.0,13.0,39.0,212.0,21.0,25.0,9451.0,91.0,289.0,37.0,77.0,100.0,50.0,3.0,74.0,110.0,90.0,176.0,38.0,58.0,345.0,243.0,474.0,599.0,5.0,944.0,255.0,118.0,5.0,131.0,33.0,3.0,5.0,239.0,44.0,178.0,9.0,262.0,57.0,41.0,406.0,90.0,79.0,1395.0,3926.0,2239.0,49.0,147.0,740.0,231.0,801.0,728.0,3524.0,35.0,4481.0,4.0,1.0,2990.0,6147.0,22.0,10.0,67.0,149.0,1822.0,4.0,4007.0,8.0,6.0,180.0
2020-07-01,355.0,135.0,367.0,3204.0,672.0,2786.0,311.0,79.0,3032.0,26.0,47.0,243.0,34.0,34.0,8944.0,56.0,288.0,53.0,82.0,60.0,49.0,4.0,79.0,122.0,78.0,157.0,40.0,45.0,357.0,213.0,494.0,534.0,4.0,901.0,245.0,90.0,10.0,136.0,42.0,3.0,2.0,281.0,38.0,176.0,12.0,258.0,67.0,48.0,353.0,45.0,102.0,1429.0,3499.0,1996.0,26.0,194.0,998.0,205.0,835.0,669.0,2961.0,36.0,4763.0,1.0,4.0,3049.0,6443.0,11.0,9.0,91.0,128.0,1874.0,5.0,3555.0,3.0,3.0,241.0
2020-07-02,385.0,92.0,334.0,3062.0,666.0,2709.0,330.0,76.0,3092.0,30.0,47.0,225.0,20.0,19.0,7935.0,34.0,279.0,45.0,59.0,49.0,39.0,4.0,85.0,129.0,101.0,176.0,33.0,37.0,286.0,223.0,494.0,461.0,8.0,943.0,230.0,96.0,8.0,159.0,33.0,7.0,4.0,239.0,54.0,150.0,11.0,335.0,61.0,24.0,378.0,34.0,87.0,1337.0,3164.0,1784.0,25.0,164.0,1012.0,205.0,943.0,514.0,2831.0,37.0,4606.0,5.0,2.0,2896.0,5730.0,8.0,11.0,102.0,171.0,1800.0,6.0,3373.0,9.0,4.0,206.0
2020-07-03,360.0,94.0,338.0,2472.0,697.0,2485.0,324.0,36.0,2882.0,20.0,38.0,204.0,21.0,11.0,6889.0,44.0,364.0,55.0,66.0,42.0,34.0,1.0,94.0,178.0,134.0,195.0,24.0,54.0,269.0,197.0,446.0,399.0,10.0,856.0,268.0,70.0,13.0,184.0,33.0,6.0,5.0,276.0,56.0,131.0,11.0,323.0,80.0,33.0,291.0,37.0,92.0,1160.0,2886.0,1557.0,22.0,144.0,958.0,208.0,786.0,442.0,2382.0,21.0,4562.0,6.0,16.0,2631.0,5474.0,7.0,11.0,109.0,98.0,1687.0,21.0,3083.0,22.0,3.0,129.0
2020-07-04,282.0,83.0,333.0,1900.0,673.0,2164.0,254.0,56.0,2478.0,13.0,37.0,265.0,27.0,29.0,5625.0,29.0,284.0,55.0,41.0,28.0,47.0,3.0,90.0,156.0,92.0,184.0,33.0,44.0,233.0,295.0,536.0,359.0,16.0,863.0,228.0,78.0,5.0,174.0,28.0,6.0,5.0,329.0,37.0,133.0,6.0,323.0,52.0,33.0,231.0,41.0,96.0,1308.0,2327.0,1293.0,33.0,144.0,1128.0,166.0,975.0,434.0,1741.0,28.0,4499.0,7.0,9.0,2326.0,5293.0,34.0,7.0,122.0,79.0,1796.0,11.0,2576.0,16.0,7.0,118.0
2020-07-05,293.0,73.0,263.0,1916.0,547.0,1843.0,158.0,49.0,1894.0,13.0,30.0,186.0,14.0,25.0,4946.0,34.0,213.0,32.0,35.0,53.0,19.0,3.0,53.0,65.0,61.0,82.0,27.0,38.0,184.0,180.0,398.0,309.0,8.0,718.0,134.0,48.0,2.0,103.0,27.0,6.0,9.0,191.0,28.0,120.0,10.0,312.0,56.0,13.0,179.0,45.0,60.0,926.0,1785.0,1132.0,38.0,141.0,738.0,98.0,747.0,369.0,1766.0,8.0,3686.0,4.0,7.0,1895.0,4547.0,7.0,10.0,71.0,74.0,1334.0,29.0,2246.0,10.0,1.0,99.0
2020-07-06,301.0,95.0,277.0,2299.0,539.0,1883.0,199.0,50.0,2227.0,17.0,23.0,194.0,18.0,17.0,5010.0,31.0,254.0,35.0,31.0,46.0,26.0,4.0,55.0,90.0,83.0,124.0,25.0,41.0,201.0,209.0,415.0,367.0,6.0,842.0,175.0,78.0,10.0,142.0,31.0,6.0,8.0,165.0,22.0,108.0,8.0,286.0,68.0,38.0,232.0,45.0,59.0,1013.0,1930.0,1355.0,22.0,150.0,670.0,125.0,813.0,443.0,2080.0,18.0,3433.0,6.0,3.0,2136.0,4617.0,16.0,11.0,63.0,97.0,1337.0,21.0,2414.0,13.0,3.0,101.0
2020-07-07,381.0,78.0,324.0,2482.0,617.0,2072.0,237.0,68.0,2469.0,22.0,33.0,251.0,16.0,13.0,5802.0,34.0,313.0,41.0,60.0,52.0,25.0,1.0,80.0,129.0,109.0,169.0,47.0,44.0,237.0,202.0,452.0,331.0,6.0,864.0,219.0,71.0,6.0,119.0,23.0,0.0,8.0,221.0,39.0,89.0,9.0,221.0,62.0,34.0,296.0,67.0,81.0,1008.0,2448.0,1446.0,32.0,146.0,740.0,145.0,815.0,440.0,2297.0,24.0,3924.0,2.0,3.0,2245.0,4797.0,7.0,14.0,97.0,103.0,1484.0,5.0,2690.0,12.0,1.0,122.0
2020-07-08,343.0,99.0,387.0,2244.0,904.0,2449.0,246.0,93.0,2580.0,14.0,27.0,266.0,15.0,15.0,7191.0,33.0,280.0,46.0,53.0,66.0,33.0,4.0,76.0,119.0,119.0,169.0,43.0,54.0,331.0,257.0,576.0,388.0,6.0,1115.0,195.0,74.0,5.0,117.0,39.0,9.0,10.0,220.0,34.0,113.0,7.0,271.0,56.0,22.0,443.0,64.0,85.0,1174.0,2313.0,1634.0,44.0,170.0,803.0,129.0,1009.0,454.0,2006.0,23.0,4218.0,9.0,5.0,2533.0,5483.0,21.0,11.0,104.0,121.0,1598.0,10.0,2874.0,12.0,4.0,154.0
2020-07-09,344.0,106.0,322.0,1828.0,792.0,2102.0,254.0,75.0,2273.0,17.0,30.0,261.0,25.0,6.0,5310.0,30.0,306.0,46.0,38.0,40.0,26.0,2.0,90.0,137.0,114.0,143.0,33.0,34.0,258.0,271.0,492.0,304.0,6.0,1025.0,259.0,48.0,12.0,140.0,34.0,4.0,7.0,155.0,41.0,111.0,6.0,273.0,68.0,28.0,320.0,38.0,90.0,1003.0,2035.0,1298.0,32.0,163.0,853.0,143.0,1006.0,386.0,1632.0,11.0,3917.0,4.0,5.0,2227.0,4721.0,32.0,9.0,124.0,94.0,1382.0,8.0,2511.0,3.0,4.0,130.0
2020-07-10,277.0,84.0,316.0,1808.0,823.0,2004.0,296.0,54.0,2366.0,18.0,41.0,278.0,12.0,25.0,5514.0,33.0,360.0,40.0,48.0,60.0,38.0,0.0,95.0,166.0,148.0,172.0,47.0,51.0,230.0,244.0,433.0,347.0,7.0,1189.0,274.0,69.0,9.0,164.0,44.0,4.0,17.0,157.0,30.0,91.0,5.0,230.0,66.0,30.0,332.0,48.0,90.0,1154.0,2222.0,1239.0,39.0,139.0,909.0,174.0,909.0,375.0,1695.0,12.0,3828.0,5.0,4.0,2294.0,4713.0,13.0,12.0,115.0,134.0,1469.0,2.0,2562.0,5.0,2.0,124.0
2020-07-11,303.0,83.0,300.0,1556.0,729.0,2049.0,260.0,55.0,2018.0,15.0,34.0,258.0,12.0,14.0,4863.0,26.0,304.0,36.0,43.0,56.0,33.0,0.0,82.0,136.0,133.0,190.0,63.0,40.0,188.0,231.0,402.0,357.0,5.0,936.0,234.0,30.0,8.0,141.0,21.0,3.0,5.0,218.0,36.0,103.0,9.0,181.0,41.0,17.0,275.0,31.0,99.0,1145.0,2114.0,1159.0,28.0,126.0,835.0,176.0,887.0,293.0,1463.0,11.0,3889.0,6.0,11.0,2082.0,4334.0,18.0,11.0,102.0,92.0,1411.0,4.0,2296.0,5.0,4.0,72.0
2020-07-12,206.0,86.0,206.0,1457.0,502.0,1449.0,139.0,45.0,1389.0,12.0,21.0,155.0,9.0,15.0,3914.0,15.0,146.0,18.0,24.0,33.0,22.0,6.0,59.0,71.0,54.0,114.0,29.0,23.0,173.0,142.0,270.0,222.0,1.0,660.0,108.0,14.0,2.0,85.0,29.0,1.0,6.0,157.0,22.0,69.0,6.0,126.0,23.0,3.0,242.0,26.0,54.0,738.0,1455.0,1002.0,24.0,168.0,532.0,146.0,516.0,316.0,1386.0,10.0,2780.0,2.0,2.0,1376.0,3288.0,3.0,6.0,75.0,54.0,970.0,2.0,1778.0,3.0,1.0,65.0
2020-07-13,303.0,81.0,285.0,2637.0,567.0,1709.0,210.0,51.0,1933.0,19.0,28.0,213.0,11.0,12.0,6090.0,33.0,271.0,41.0,34.0,68.0,33.0,2.0,63.0,103.0,81.0,158.0,36.0,51.0,245.0,167.0,285.0,378.0,5.0,799.0,160.0,24.0,2.0,135.0,37.0,4.0,5.0,155.0,22.0,73.0,9.0,166.0,46.0,15.0,307.0,73.0,49.0,810.0,2296.0,1334.0,64.0,125.0,569.0,233.0,663.0,577.0,2446.0,19.0,3447.0,1.0,3.0,1785.0,3943.0,3.0,12.0,61.0,53.0,1272.0,1.0,2497.0,5.0,1.0,124.0
2020-07-14,251.0,62.0,298.0,2113.0,589.0,1543.0,207.0,44.0,1852.0,23.0,22.0,247.0,9.0,10.0,4676.0,19.0,270.0,40.0,30.0,63.0,44.0,2.0,57.0,120.0,93.0,133.0,23.0,52.0,193.0,362.0,361.0,314.0,7.0,891.0,208.0,23.0,8.0,153.0,25.0,2.0,6.0,148.0,32.0,83.0,15.0,155.0,62.0,30.0,290.0,60.0,75.0,879.0,2026.0,1191.0,57.0,118.0,694.0,191.0,959.0,430.0,1872.0,14.0,3329.0,0.0,1.0,1882.0,4217.0,33.0,9.0,101.0,76.0,1352.0,10.0,2323.0,5.0,0.0,67.0
2020-07-15,344.0,94.0,352.0,3755.0,664.0,2150.0,303.0,47.0,2336.0,21.0,44.0,298.0,15.0,27.0,6472.0,36.0,315.0,54.0,53.0,63.0,35.0,1.0,69.0,128.0,121.0,171.0,38.0,76.0,266.0,379.0,440.0,360.0,5.0,1200.0,230.0,33.0,16.0,166.0,25.0,5.0,11.0,144.0,22.0,100.0,6.0,244.0,49.0,37.0,339.0,93.0,106.0,1006.0,2608.0,1438.0,41.0,168.0,889.0,260.0,937.0,805.0,3430.0,39.0,4258.0,2.0,2.0,2504.0,5237.0,2.0,9.0,92.0,120.0,1500.0,7.0,2977.0,4.0,5.0,128.0
2020-07-16,318.0,85.0,391.0,2733.0,669.0,1879.0,238.0,69.0,2239.0,22.0,45.0,278.0,13.0,35.0,5535.0,28.0,363.0,46.0,42.0,52.0,44.0,1.0,72.0,160.0,105.0,208.0,25.0,72.0,219.0,358.0,373.0,279.0,7.0,1123.0,280.0,31.0,9.0,134.0,28.0,8.0,6.0,138.0,26.0,74.0,10.0,246.0,67.0,32.0,200.0,69.0,128.0,941.0,2219.0,1342.0,30.0,153.0,823.0,210.0,1147.0,594.0,2582.0,20.0,3788.0,2.0,1.0,2396.0,4766.0,13.0,9.0,98.0,111.0,1523.0,4.0,2434.0,6.0,5.0,100.0
2020-07-17,313.0,91.0,334.0,2381.0,591.0,1735.0,263.0,60.0,2080.0,12.0,31.0,261.0,10.0,11.0,5111.0,31.0,320.0,50.0,25.0,55.0,32.0,5.0,76.0,141.0,101.0,186.0,27.0,44.0,199.0,325.0,420.0,323.0,9.0,997.0,271.0,39.0,26.0,149.0,23.0,3.0,4.0,145.0,36.0,98.0,14.0,214.0,60.0,28.0,197.0,66.0,98.0,956.0,2117.0,1160.0,27.0,174.0,852.0,228.0,871.0,569.0,2394.0,16.0,3916.0,4.0,2.0,2253.0,4279.0,9.0,13.0,125.0,102.0,1452.0,4.0,2408.0,9.0,3.0,137.0
2020-07-18,263.0,62.0,278.0,1934.0,501.0,1599.0,197.0,57.0,1728.0,13.0,41.0,211.0,5.0,12.0,5064.0,43.0,309.0,45.0,35.0,36.0,32.0,1.0,88.0,110.0,95.0,139.0,20.0,61.0,201.0,262.0,242.0,310.0,9.0,733.0,219.0,26.0,18.0,126.0,23.0,7.0,5.0,199.0,19.0,56.0,6.0,130.0,48.0,15.0,183.0,53.0,97.0,920.0,2285.0,1117.0,52.0,109.0,696.0,211.0,691.0,418.0,1959.0,23.0,3640.0,3.0,3.0,1740.0,3672.0,6.0,9.0,74.0,56.0,1294.0,4.0,2226.0,6.0,5.0,90.0
2020-07-19,186.0,67.0,183.0,1934.0,359.0,1185.0,111.0,33.0,1144.0,17.0,24.0,154.0,6.0,15.0,3725.0,23.0,187.0,32.0,9.0,31.0,20.0,0.0,21.0,71.0,44.0,113.0,20.0,34.0,160.0,175.0,188.0,233.0,1.0,547.0,146.0,11.0,11.0,62.0,17.0,3.0,5.0,138.0,19.0,32.0,9.0,105.0,29.0,11.0,133.0,45.0,61.0,573.0,1621.0,988.0,21.0,104.0,450.0,146.0,528.0,432.0,1870.0,17.0,2655.0,0.0,4.0,1316.0,2945.0,3.0,6.0,54.0,75.0,973.0,4.0,1687.0,1.0,1.0,77.0
2020-07-20,298.0,69.0,310.0,2058.0,573.0,1626.0,197.0,55.0,1985.0,24.0,27.0,242.0,17.0,16.0,5070.0,30.0,308.0,45.0,31.0,51.0,25.0,3.0,66.0,78.0,82.0,154.0,20.0,43.0,201.0,312.0,322.0,345.0,8.0,842.0,195.0,29.0,15.0,132.0,18.0,3.0,5.0,140.0,20.0,60.0,10.0,215.0,58.0,35.0,200.0,65.0,81.0,839.0,2278.0,1283.0,36.0,150.0,691.0,200.0,803.0,430.0,2072.0,18.0,4016.0,2.0,5.0,2026.0,4215.0,9.0,7.0,85.0,88.0,1351.0,1.0,2588.0,6.0,3.0,126.0
2020-07-21,312.0,77.0,305.0,1928.0,674.0,1706.0,221.0,48.0,2068.0,16.0,42.0,237.0,11.0,12.0,5353.0,29.0,347.0,47.0,35.0,72.0,39.0,0.0,82.0,100.0,129.0,154.0,23.0,46.0,193.0,443.0,386.0,366.0,7.0,981.0,261.0,47.0,9.0,157.0,29.0,3.0,8.0,144.0,31.0,76.0,9.0,208.0,67.0,28.0,244.0,51.0,82.0,950.0,2307.0,1289.0,33.0,167.0,786.0,257.0,977.0,467.0,1936.0,17.0,3985.0,8.0,0.0,2159.0,4763.0,11.0,13.0,60.0,118.0,1400.0,3.0,2615.0,9.0,4.0,115.0
